batch_id,timestamp,temperature,conveyor_speed,hold_time,batch_size,material_type,hour_of_day,operator_exp,temp_speed_product,temp_deviation,speed_deviation,hold_per_kg,shift,hours_into_shift,quality_score,yield_pct,performance_pct,energy_kwh,co2_kg,energy_per_kg,fault_type
B0878,2025-10-09 07:41:07,185.5,62.5,15.5,439.0,2,13,2,11593.8,2.5,12.5,0.035308,0,7,92.4,92.4,89.3,33.2,27.22,0.075626,normal
B0898,2025-10-09 09:30:48,178.9,71.5,16.9,360.0,2,7,1,12791.4,4.1,3.5,0.046944,0,1,91.2,92.3,92.7,32.7,26.81,0.090833,normal
B0721,2025-10-09 11:00:12,183.2,67.4,13.7,469.0,0,17,1,12347.7,0.2,7.6,0.029211,1,3,91.9,94.0,88.8,27.5,22.55,0.058635,normal
B0420,2025-10-09 12:41:41,186.0,77.4,20.7,448.0,0,11,1,14396.4,3.0,2.4,0.046205,0,5,93.4,94.4,90.9,31.1,25.5,0.06942,normal
B0772,2025-10-09 13:37:54,183.0,69.7,16.0,505.0,0,12,0,12755.1,0.0,5.3,0.031683,0,6,94.6,94.8,92.0,29.4,24.11,0.058218,normal
B0421,2025-10-09 13:38:37,183.9,75.6,10.0,459.0,0,10,1,13902.8,0.9,0.6,0.021786,0,4,98.3,94.6,92.3,29.0,23.78,0.063181,normal
B0431,2025-10-09 17:18:59,186.9,67.1,19.6,651.0,1,11,1,12541.0,3.9,7.9,0.030108,0,5,89.8,92.7,89.7,32.7,26.81,0.05023,wet_material
B0496,2025-10-10 00:14:24,181.5,74.3,12.6,397.0,1,19,1,13485.4,1.5,0.7,0.031738,1,5,93.1,94.0,96.2,32.6,26.73,0.082116,calibration_needed
B0760,2025-10-10 02:54:33,184.0,78.5,13.0,519.0,0,11,1,14444.0,1.0,3.5,0.025048,0,5,94.8,95.7,92.0,32.8,26.9,0.063198,normal
B0480,2025-10-10 03:10:01,185.1,66.9,20.0,613.0,2,16,0,12383.2,2.1,8.1,0.032626,1,2,88.0,93.2,88.1,35.8,29.36,0.058401,normal
B0656,2025-10-10 05:14:07,181.6,69.0,17.7,414.0,1,19,1,12530.4,1.4,6.0,0.042754,1,5,91.4,95.1,92.1,30.8,25.26,0.074396,normal
B0850,2025-10-10 05:31:21,180.5,68.8,16.5,550.0,2,6,0,12418.4,2.5,6.2,0.03,0,0,89.6,90.7,88.9,36.5,29.93,0.066364,normal
B0901,2025-10-10 06:51:29,179.8,77.1,15.5,450.0,0,19,1,13862.6,3.2,2.1,0.034444,1,5,94.5,95.2,93.2,32.0,26.24,0.071111,calibration_needed
B0483,2025-10-10 07:39:56,195.0,81.7,18.3,659.0,2,14,2,15931.5,12.0,6.7,0.027769,1,0,84.2,87.0,90.4,38.1,31.24,0.057815,normal
B0607,2025-10-10 08:40:03,185.5,75.6,11.7,439.0,0,7,0,14023.8,2.5,0.6,0.026651,0,1,94.4,92.9,91.7,27.9,22.88,0.063554,normal
B0567,2025-10-10 09:04:20,182.1,67.7,16.6,501.0,1,8,1,12328.2,0.9,7.3,0.033134,0,2,91.7,93.6,89.2,31.2,25.58,0.062275,normal
B0859,2025-10-10 13:39:56,189.9,74.6,17.6,581.0,2,10,2,14166.5,6.9,0.4,0.030293,0,4,92.9,92.7,95.1,35.6,29.19,0.061274,normal
B0401,2025-10-10 13:53:08,180.1,79.0,21.2,389.0,1,10,1,14227.9,2.9,4.0,0.054499,0,4,93.3,91.6,91.3,32.9,26.98,0.084576,normal
B0681,2025-10-10 14:26:51,187.0,78.5,10.0,454.0,2,13,2,14679.5,4.0,3.5,0.022026,0,7,93.6,92.5,91.4,31.7,25.99,0.069824,normal
B0693,2025-10-10 14:59:05,183.5,64.2,20.0,392.0,2,10,0,11780.7,0.5,10.8,0.05102,0,4,90.4,90.9,86.0,36.1,29.6,0.092092,normal
B0809,2025-10-10 16:24:51,176.9,69.2,22.5,521.0,0,10,0,12241.5,6.1,5.8,0.043186,0,4,85.3,86.9,89.1,34.0,27.88,0.065259,normal
B0395,2025-10-10 16:28:25,182.9,78.0,22.7,564.0,1,11,0,14266.2,0.1,3.0,0.040248,0,5,89.6,93.5,90.2,39.1,32.06,0.069326,bearing_wear
B0491,2025-10-10 17:43:39,183.7,77.1,16.6,576.0,1,19,1,14163.3,0.7,2.1,0.028819,1,5,95.6,96.8,94.1,32.4,26.57,0.05625,normal
B0728,2025-10-10 18:10:37,175.2,89.7,18.5,475.0,2,16,1,15715.4,7.8,14.7,0.038947,1,2,84.1,86.9,87.4,37.4,30.67,0.078737,bearing_wear
B0405,2025-10-10 19:01:49,195.0,73.3,20.4,673.0,0,11,2,14293.5,12.0,1.7,0.030312,0,5,90.1,89.8,93.7,36.2,29.68,0.053789,calibration_needed
B0775,2025-10-10 19:16:44,181.3,81.3,20.5,481.0,0,11,2,14739.7,1.7,6.3,0.04262,0,5,95.2,92.3,92.7,34.3,28.13,0.07131,normal
B0641,2025-10-10 20:40:44,176.9,60.0,21.8,507.0,1,10,0,10614.0,6.1,15.0,0.042998,0,4,83.4,86.8,83.89999999999998,34.7,28.45,0.068442,bearing_wear
B0447,2025-10-10 22:08:24,179.6,77.5,13.3,666.0,2,20,0,13919.0,3.4,2.5,0.01997,1,6,92.9,91.1,92.1,36.7,30.09,0.055105,normal
B0846,2025-10-11 00:18:31,183.9,82.6,21.5,554.0,1,21,0,15190.1,0.9,7.6,0.038809,1,7,88.9,91.0,89.2,39.1,32.06,0.070578,normal
B0669,2025-10-11 01:05:34,180.1,80.9,17.9,577.0,2,15,1,14570.1,2.9,5.9,0.031023,1,1,90.0,91.4,88.7,38.6,31.65,0.066898,normal
B0925,2025-10-11 02:10:34,189.5,80.3,14.4,376.0,1,12,0,15216.8,6.5,5.3,0.038298,0,6,86.9,88.8,88.7,32.8,26.9,0.087234,normal
B0643,2025-10-11 04:52:16,180.0,71.5,17.4,580.0,2,21,0,12870.0,3.0,3.5,0.03,1,7,89.7,91.7,88.2,38.0,31.16,0.065517,normal
B0945,2025-10-11 06:35:11,181.7,82.5,22.7,597.0,1,20,2,14990.2,1.3,7.5,0.038023,1,6,95.0,95.0,93.6,38.6,31.65,0.064657,normal
B0936,2025-10-11 07:49:13,183.1,81.2,19.6,546.0,1,6,0,14867.7,0.1,6.2,0.035897,0,0,93.3,92.6,90.5,37.0,30.34,0.067766,normal
B0408,2025-10-11 08:05:37,182.8,69.9,14.7,450.0,0,6,1,12777.7,0.2,5.1,0.032667,0,0,95.2,95.1,93.5,32.3,26.49,0.071778,normal
B0812,2025-10-11 09:50:20,180.2,70.8,23.6,570.0,1,16,0,12758.2,2.8,4.2,0.041404,1,2,88.9,91.5,91.5,38.7,31.73,0.067895,normal
B0622,2025-10-11 13:39:01,179.2,73.8,19.3,462.0,0,11,2,13225.0,3.8,1.2,0.041775,0,5,93.4,94.5,93.9,31.3,25.67,0.067749,normal
B0390,2025-10-11 15:26:43,184.2,70.8,18.0,384.0,1,10,2,13041.4,1.2,4.2,0.046875,0,4,93.8,94.7,94.7,28.1,23.04,0.073177,bearing_wear
B0625,2025-10-11 16:51:23,183.8,77.1,13.2,622.0,0,21,0,14171.0,0.8,2.1,0.021222,1,7,95.8,94.5,93.3,32.2,26.4,0.051768,normal
B0790,2025-10-11 17:43:17,185.2,88.6,17.4,700.0,2,10,0,16408.7,2.2,13.6,0.024857,0,4,89.1,89.1,85.7,40.8,33.46,0.058286,wet_material
B0450,2025-10-11 20:34:27,179.4,75.1,14.2,486.0,1,10,0,13472.9,3.6,0.1,0.029218,0,4,92.2,91.9,92.6,35.2,28.86,0.072428,wet_material
B0687,2025-10-11 21:31:06,186.1,74.5,19.4,423.0,1,12,1,13864.4,3.1,0.5,0.045863,0,6,93.1,94.7,95.9,32.9,26.98,0.077778,wet_material
B0548,2025-10-11 21:41:34,184.7,64.5,15.6,308.0,1,7,2,11913.2,1.7,10.5,0.050649,0,1,93.8,93.6,91.6,30.3,24.85,0.098377,normal
B0437,2025-10-11 21:43:45,184.9,69.6,16.4,546.0,0,7,2,12869.0,1.9,5.4,0.030037,0,1,93.6,95.4,91.3,30.0,24.6,0.054945,normal
B0533,2025-10-11 23:04:03,177.5,73.4,16.7,519.0,0,15,0,13028.5,5.5,1.6,0.032177,1,1,89.0,91.0,92.1,34.7,28.45,0.066859,normal
B0708,2025-10-12 00:25:42,185.0,82.0,23.7,459.0,0,17,1,15170.0,2.0,7.0,0.051634,1,3,90.5,92.3,90.6,35.0,28.7,0.076253,bearing_wear
B0462,2025-10-12 01:00:32,186.7,74.4,19.9,470.0,0,21,0,13890.5,3.7,0.6,0.04234,1,7,91.0,94.7,93.9,33.1,27.14,0.070426,normal
B0550,2025-10-12 01:08:05,179.1,84.5,13.5,462.0,0,8,1,15134.0,3.9,9.5,0.029221,0,2,90.6,90.0,90.5,30.0,24.6,0.064935,normal
B0510,2025-10-12 01:15:45,184.8,68.3,16.5,380.0,1,14,1,12621.8,1.8,6.7,0.043421,1,0,92.9,95.4,89.9,32.4,26.57,0.085263,normal
B0580,2025-10-12 01:26:53,186.0,82.5,25.5,522.0,0,19,1,15345.0,3.0,7.5,0.048851,1,5,88.8,91.8,89.4,37.5,30.75,0.071839,normal
B0481,2025-10-12 04:58:57,185.3,60.0,14.4,563.0,0,18,1,11118.0,2.3,15.0,0.025577,1,4,89.6,90.4,88.6,28.3,23.21,0.050266,normal
B0520,2025-10-12 05:25:19,183.4,64.2,18.7,451.0,0,17,1,11774.3,0.4,10.8,0.041463,1,3,91.2,91.3,89.1,30.8,25.26,0.068293,normal
B0801,2025-10-12 06:16:32,176.9,63.3,20.9,562.0,0,9,2,11197.8,6.1,11.7,0.037189,0,3,88.2,89.6,87.8,30.1,24.68,0.053559,normal
B0444,2025-10-12 07:19:28,182.9,60.5,22.6,526.0,1,16,2,11065.4,0.1,14.5,0.042966,1,2,93.1,92.3,90.1,34.6,28.37,0.065779,normal
B0427,2025-10-12 17:34:28,184.8,67.7,19.9,363.0,0,7,1,12511.0,1.8,7.3,0.054821,0,1,89.0,95.1,91.5,29.5,24.19,0.081267,normal
B0411,2025-10-12 18:42:47,185.9,80.4,12.5,559.0,1,8,1,14946.4,2.9,5.4,0.022361,0,2,92.6,92.1,89.7,33.0,27.06,0.059034,bearing_wear
B0696,2025-10-12 19:19:49,182.1,78.5,11.2,700.0,0,10,0,14294.8,0.9,3.5,0.016,0,4,93.1,92.1,91.8,31.2,25.58,0.044571,normal
B0784,2025-10-12 19:33:32,185.3,63.4,20.8,422.0,1,6,2,11748.0,2.3,11.6,0.049289,0,0,91.8,93.5,88.7,35.4,29.03,0.083886,wet_material
B0412,2025-10-12 21:28:30,185.5,70.7,23.5,455.0,1,14,1,13114.8,2.5,4.3,0.051648,1,0,91.4,91.4,90.1,35.5,29.11,0.078022,normal
B0639,2025-10-12 22:37:36,185.1,76.8,13.7,467.0,1,11,1,14215.7,2.1,1.8,0.029336,0,5,95.1,95.0,91.8,32.8,26.9,0.070236,normal
B0744,2025-10-13 01:08:57,184.9,67.6,14.3,658.0,1,7,0,12499.2,1.9,7.4,0.021733,0,1,91.3,90.2,90.9,33.4,27.39,0.05076,normal
B0578,2025-10-13 02:39:53,185.0,73.3,19.2,478.0,1,13,0,13560.5,2.0,1.7,0.040167,0,7,92.4,94.2,92.5,37.0,30.34,0.077406,normal
B0832,2025-10-13 05:47:22,183.1,70.7,19.8,510.0,2,19,0,12945.2,0.1,4.3,0.038824,1,5,89.9,92.1,90.2,36.8,30.18,0.072157,normal
B0552,2025-10-13 06:58:43,177.6,74.6,14.4,407.0,0,8,1,13249.0,5.4,0.4,0.035381,0,2,92.7,91.0,92.7,30.9,25.34,0.075921,normal
B0570,2025-10-13 07:27:39,182.9,81.7,15.0,533.0,1,8,2,14942.9,0.1,6.7,0.028143,0,2,94.9,95.5,92.6,31.6,25.91,0.059287,wet_material
B0582,2025-10-13 10:03:20,181.4,74.2,14.8,378.0,0,13,2,13459.9,1.6,0.8,0.039153,0,7,96.3,96.5,96.0,30.1,24.68,0.07963,normal
B0660,2025-10-13 10:32:08,187.0,80.6,16.1,437.0,1,11,1,15072.2,4.0,5.6,0.036842,0,5,89.9,92.2,91.8,37.6,30.83,0.086041,normal
B0899,2025-10-13 12:18:29,179.3,71.5,21.9,536.0,1,16,0,12820.0,3.7,3.5,0.040858,1,2,90.6,90.5,91.8,37.1,30.42,0.069216,calibration_needed
B0657,2025-10-13 12:49:03,183.0,67.1,15.4,527.0,2,20,1,12279.3,0.0,7.9,0.029222,1,6,92.7,93.4,92.4,34.1,27.96,0.064706,calibration_needed
B0595,2025-10-13 16:00:38,179.3,74.3,16.5,633.0,0,10,1,13322.0,3.7,0.7,0.026066,0,4,92.0,93.9,93.0,31.1,25.5,0.049131,bearing_wear
B0553,2025-10-13 16:17:52,190.4,76.7,22.3,342.0,1,16,1,14603.7,7.4,1.7,0.065205,1,2,89.9,92.1,90.8,36.2,29.68,0.105848,bearing_wear
B0974,2025-10-13 17:33:30,184.9,65.3,16.6,474.0,0,15,1,12074.0,1.9,9.7,0.035021,1,1,88.2,92.4,88.5,30.2,24.76,0.063713,bearing_wear
B0888,2025-10-13 18:27:21,190.9,65.5,10.4,436.0,1,21,1,12504.0,7.9,9.5,0.023853,1,7,90.3,86.6,86.8,30.4,24.93,0.069725,normal
B0883,2025-10-13 18:53:30,181.3,79.9,16.7,512.0,2,13,1,14485.9,1.7,4.9,0.032617,0,7,93.2,93.6,91.7,35.4,29.03,0.069141,normal
B0504,2025-10-13 19:39:24,180.9,85.2,18.3,506.0,1,14,1,15412.7,2.1,10.2,0.036166,1,0,91.8,93.8,90.6,36.0,29.52,0.071146,normal
B0605,2025-10-13 21:09:24,181.6,71.7,14.3,417.0,0,20,1,13020.7,1.4,3.3,0.034293,1,6,93.8,94.5,90.7,28.9,23.7,0.069305,normal
B0500,2025-10-13 21:37:16,180.0,78.2,16.5,466.0,0,11,1,14076.0,3.0,3.2,0.035408,0,5,91.3,92.7,91.5,31.2,25.58,0.066953,normal
B0957,2025-10-13 22:25:10,177.0,74.5,23.7,547.0,0,11,1,13186.5,6.0,0.5,0.043327,0,5,88.0,90.7,91.3,36.4,29.85,0.066545,bearing_wear
B0690,2025-10-13 23:00:28,191.9,70.9,23.3,486.0,0,13,1,13605.7,8.9,4.1,0.047942,0,7,86.5,88.8,87.7,35.1,28.78,0.072222,normal
B0844,2025-10-14 06:12:25,178.9,68.7,18.5,574.0,1,11,1,12290.4,4.1,6.3,0.03223,0,5,91.3,91.7,87.4,33.4,27.39,0.058188,normal
B0541,2025-10-14 06:54:38,177.9,76.6,14.5,461.0,0,12,0,13627.1,5.1,1.6,0.031453,0,6,90.4,92.7,92.9,31.6,25.91,0.068547,normal
B0776,2025-10-14 16:50:55,186.1,86.9,23.6,505.0,2,7,0,16172.1,3.1,11.9,0.046733,0,1,85.8,89.1,88.0,40.8,33.46,0.080792,normal
B0762,2025-10-14 20:01:23,186.0,72.1,22.4,569.0,0,11,2,13410.6,3.0,2.9,0.039367,0,5,93.8,94.1,94.3,36.1,29.6,0.063445,normal
B0706,2025-10-14 21:22:21,175.0,74.4,14.0,474.0,0,11,1,13020.0,8.0,0.6,0.029536,0,5,90.6,91.0,92.4,30.1,24.68,0.063502,normal
B0544,2025-10-14 22:23:33,186.0,79.2,13.4,592.0,0,14,1,14731.2,3.0,4.2,0.022635,1,0,93.7,92.6,91.8,30.2,24.76,0.051014,normal
B0977,2025-10-15 02:21:52,177.9,71.1,14.8,464.0,0,6,2,12648.7,5.1,3.9,0.031897,0,0,93.0,92.7,92.1,27.8,22.8,0.059914,normal
B0833,2025-10-15 03:23:43,179.6,72.2,23.1,383.0,2,18,0,12967.1,3.4,2.8,0.060313,1,4,89.8,93.2,92.7,36.5,29.93,0.0953,calibration_needed
B0702,2025-10-15 06:26:39,177.4,76.6,16.5,509.0,1,12,1,13588.8,5.6,1.6,0.032417,0,6,93.2,93.1,92.3,34.6,28.37,0.067976,normal
B0626,2025-10-15 10:19:12,192.1,87.7,24.4,561.0,0,9,2,16847.2,9.1,12.7,0.043494,0,3,84.8,86.1,85.6,39.7,32.55,0.070766,normal
B0635,2025-10-15 11:09:37,181.8,70.0,22.7,551.0,0,6,1,12726.0,1.2,5.0,0.041198,0,0,93.2,94.6,91.2,35.0,28.7,0.063521,normal
B0509,2025-10-15 13:05:12,182.4,77.0,20.9,512.0,1,15,0,14044.8,0.6,2.0,0.04082,1,1,91.8,94.3,93.0,35.4,29.03,0.069141,wet_material
B0565,2025-10-15 14:57:18,178.5,61.8,14.7,527.0,0,10,1,11031.3,4.5,13.2,0.027894,0,4,89.6,91.6,85.2,29.8,24.44,0.056546,normal
B0842,2025-10-15 16:51:33,182.6,80.9,14.4,433.0,0,11,1,14772.3,0.4,5.9,0.033256,0,5,90.0,94.5,92.2,33.3,27.31,0.076905,normal
B0608,2025-10-15 17:06:59,178.0,75.1,18.6,489.0,1,8,0,13367.8,5.0,0.1,0.038037,0,2,88.9,91.9,91.7,36.8,30.18,0.075256,normal
B0866,2025-10-15 17:39:25,184.8,72.5,20.0,456.0,2,20,0,13398.0,1.8,2.5,0.04386,1,6,92.2,93.1,90.9,39.1,32.06,0.085746,normal
B0453,2025-10-15 18:52:04,184.0,79.1,21.3,546.0,1,12,2,14554.4,1.0,4.1,0.039011,0,6,94.0,93.8,92.9,33.9,27.8,0.062088,normal
B1019,2025-10-15 20:53:11,176.5,72.9,12.7,533.0,0,11,1,12866.8,6.5,2.1,0.023827,0,5,91.0,92.8,91.7,32.5,26.65,0.060976,normal
B1013,2025-10-15 22:54:32,181.2,71.0,20.8,501.0,0,9,1,12865.2,1.8,4.0,0.041517,0,3,91.3,94.5,91.4,29.8,24.44,0.059481,normal
B0467,2025-10-16 01:27:13,177.4,74.4,21.9,578.0,1,21,2,13198.6,5.6,0.6,0.037889,1,7,91.7,94.6,96.5,35.4,29.03,0.061246,bearing_wear
B0623,2025-10-16 01:47:12,192.4,78.4,16.9,590.0,1,13,0,15084.2,9.4,3.4,0.028644,0,7,84.8,88.6,88.1,34.5,28.29,0.058475,normal
B0741,2025-10-16 01:58:53,179.4,73.5,19.7,675.0,1,6,1,13185.9,3.6,1.5,0.029185,0,0,92.8,94.4,91.8,35.0,28.7,0.051852,wet_material
B0445,2025-10-16 03:17:18,179.0,72.8,13.1,433.0,0,11,0,13031.2,4.0,2.2,0.030254,0,5,92.2,92.3,90.3,29.7,24.35,0.068591,normal
B0782,2025-10-16 03:21:37,187.0,78.3,17.5,583.0,1,11,1,14642.1,4.0,3.3,0.030017,0,5,93.2,91.4,93.0,34.7,28.45,0.05952,normal
B0654,2025-10-16 03:27:28,189.7,78.5,16.4,549.0,1,12,1,14891.4,6.7,3.5,0.029872,0,6,91.2,90.0,93.3,34.7,28.45,0.063206,normal
B0559,2025-10-16 05:07:46,182.3,69.6,12.9,345.0,0,7,2,12688.1,0.7,5.4,0.037391,0,1,95.5,95.4,90.8,27.7,22.71,0.08029,normal
B0960,2025-10-16 05:13:48,185.5,70.9,15.0,519.0,0,9,1,13152.0,2.5,4.1,0.028902,0,3,93.6,94.1,94.2,30.9,25.34,0.059538,normal
B0875,2025-10-16 05:57:01,182.7,69.1,24.0,428.0,0,9,0,12624.6,0.3,5.9,0.056075,0,3,90.9,92.9,91.6,32.2,26.4,0.075234,normal
B0677,2025-10-16 07:01:20,187.5,75.1,15.5,559.0,0,17,1,14081.2,4.5,0.1,0.027728,1,3,94.3,96.1,93.6,33.4,27.39,0.05975,normal
B1049,2025-10-16 08:28:02,185.8,81.6,18.2,439.0,2,9,0,15161.3,2.8,6.6,0.041458,0,3,87.6,89.2,87.2,40.7,33.37,0.092711,normal
B1047,2025-10-16 11:19:17,180.8,84.2,25.0,528.0,0,7,0,15223.4,2.2,9.2,0.047348,0,1,87.4,91.2,88.4,37.7,30.91,0.071402,normal
B1030,2025-10-16 13:10:36,182.8,75.0,16.9,370.0,0,12,2,13710.0,0.2,0.0,0.045676,0,6,97.5,96.7,96.0,29.7,24.35,0.08027,normal
B0714,2025-10-16 13:38:16,175.0,77.0,18.3,567.0,0,8,0,13475.0,8.0,2.0,0.032275,0,2,86.6,90.4,91.5,36.5,29.93,0.064374,wet_material
B0674,2025-10-16 14:54:40,189.4,88.1,12.3,465.0,1,11,0,16686.1,6.4,13.1,0.026452,0,5,85.1,85.8,84.5,33.1,27.14,0.071183,calibration_needed
B0543,2025-10-16 16:06:00,182.7,67.8,21.0,700.0,1,13,2,12387.1,0.3,7.2,0.03,0,7,94.2,93.8,93.4,34.2,28.04,0.048857,normal
B0441,2025-10-16 19:39:43,186.2,80.3,20.1,573.0,1,8,2,14951.9,3.2,5.3,0.035079,0,2,93.5,95.3,93.1,36.8,30.18,0.064223,normal
B0983,2025-10-16 19:47:26,181.7,70.5,21.3,557.0,2,11,2,12809.8,1.3,4.5,0.038241,0,5,93.3,93.0,92.5,35.9,29.44,0.064452,normal
B0547,2025-10-17 00:01:32,186.7,75.5,15.1,513.0,0,18,1,14095.8,3.7,0.5,0.029435,1,4,95.1,94.0,91.6,32.4,26.57,0.063158,normal
B0855,2025-10-17 01:33:25,186.7,72.3,19.2,364.0,1,16,1,13498.4,3.7,2.7,0.052747,1,2,92.5,95.1,91.7,33.8,27.72,0.092857,bearing_wear
B1073,2025-10-17 03:46:05,179.1,83.8,10.0,517.0,1,19,1,15008.6,3.9,8.8,0.019342,1,5,90.1,89.4,91.5,30.9,25.34,0.059768,normal
B0867,2025-10-17 05:35:51,177.0,60.0,17.1,459.0,1,13,1,10620.0,6.0,15.0,0.037255,0,7,86.7,87.5,88.1,33.7,27.63,0.07342,normal
B0938,2025-10-17 05:40:32,182.9,77.8,18.4,601.0,0,7,2,14229.6,0.1,2.8,0.030616,0,1,95.4,97.9,95.7,32.3,26.49,0.053744,normal
B0473,2025-10-17 07:15:57,183.8,72.8,18.5,489.0,0,21,1,13380.6,0.8,2.2,0.037832,1,7,92.6,97.8,95.3,32.6,26.73,0.066667,normal
B0446,2025-10-17 07:38:04,182.3,86.5,19.9,632.0,2,8,1,15769.0,0.7,11.5,0.031487,0,2,90.3,90.9,87.7,39.7,32.55,0.062816,normal
B0573,2025-10-17 09:41:00,185.5,67.3,14.9,571.0,2,10,1,12484.2,2.5,7.7,0.026095,0,4,88.9,90.8,92.9,33.0,27.06,0.057793,normal
B0830,2025-10-17 11:37:58,184.5,70.3,15.9,507.0,0,13,2,12970.4,1.5,4.7,0.031361,0,7,95.9,94.9,93.5,28.9,23.7,0.057002,bearing_wear
B0919,2025-10-17 14:08:45,193.6,84.0,16.7,623.0,2,14,1,16262.4,10.6,9.0,0.026806,1,0,86.3,88.5,87.3,38.6,31.65,0.061958,normal
B0854,2025-10-17 18:47:01,177.2,74.2,17.7,664.0,0,15,0,13148.2,5.8,0.8,0.026657,1,1,92.2,91.5,90.3,33.7,27.63,0.050753,normal
B0761,2025-10-17 18:49:50,185.2,77.7,20.4,432.0,0,19,1,14390.0,2.2,2.7,0.047222,1,5,92.7,94.4,92.2,32.9,26.98,0.076157,normal
B0503,2025-10-17 19:00:30,179.3,76.4,24.0,537.0,2,9,1,13698.5,3.7,1.4,0.044693,0,3,91.7,91.9,94.9,39.5,32.39,0.073557,normal
B0632,2025-10-17 19:04:12,175.0,71.6,17.8,504.0,0,12,1,12530.0,8.0,3.4,0.035317,0,6,89.6,91.0,90.1,31.1,25.5,0.061706,normal
B0852,2025-10-17 22:15:33,190.5,74.1,20.1,608.0,0,13,0,14116.0,7.5,0.9,0.033059,0,7,87.0,89.5,89.4,36.1,29.6,0.059375,normal
B0885,2025-10-18 00:01:04,186.7,73.1,16.9,516.0,0,8,1,13647.8,3.7,1.9,0.032752,0,2,93.7,94.1,92.5,32.5,26.65,0.062984,normal
B0930,2025-10-18 02:24:06,192.0,69.1,14.5,653.0,0,12,1,13267.2,9.0,5.9,0.022205,0,6,87.9,87.2,89.4,32.5,26.65,0.04977,normal
B0734,2025-10-18 07:04:20,186.5,71.8,13.8,512.0,0,13,2,13390.7,3.5,3.2,0.026953,0,7,94.3,94.9,93.9,25.0,20.5,0.048828,normal
B0753,2025-10-18 09:16:33,195.0,63.8,21.9,564.0,1,20,1,12441.0,12.0,11.2,0.03883,1,6,83.3,85.55,85.0,36.3,29.77,0.064362,normal
B0995,2025-10-18 09:41:10,180.5,74.6,14.7,594.0,0,13,0,13465.3,2.5,0.4,0.024747,0,7,91.0,94.1,92.7,32.7,26.81,0.055051,normal
B0691,2025-10-18 09:57:53,176.0,79.9,21.7,607.0,0,11,0,14062.4,7.0,4.9,0.03575,0,5,88.8,89.4,88.7,36.7,30.09,0.060461,normal
B0507,2025-10-18 10:32:22,183.9,73.3,20.4,421.0,0,16,1,13479.9,0.9,1.7,0.048456,1,2,96.1,96.8,93.5,31.9,26.16,0.075772,normal
B0464,2025-10-18 11:40:19,181.8,71.6,26.7,441.0,2,13,0,13016.9,1.2,3.4,0.060544,0,7,91.0,91.2,90.1,41.7,34.19,0.094558,normal
B0649,2025-10-18 12:14:00,182.1,67.4,13.6,599.0,0,12,1,12273.5,0.9,7.6,0.022705,0,6,94.2,94.1,89.5,30.9,25.34,0.051586,normal
B0633,2025-10-18 16:14:30,189.9,77.5,15.0,394.0,2,14,2,14717.2,6.9,2.5,0.038071,1,0,89.5,93.5,92.9,35.1,28.78,0.089086,normal
B0584,2025-10-18 16:51:32,183.5,74.6,22.4,427.0,0,9,1,13689.1,0.5,0.4,0.052459,0,3,93.5,95.4,93.3,34.3,28.13,0.080328,normal
B0982,2025-10-18 17:01:09,181.1,80.2,15.3,601.0,0,7,1,14524.2,1.9,5.2,0.025458,0,1,93.9,93.7,92.2,34.8,28.54,0.057903,normal
B1072,2025-10-18 17:41:09,184.8,77.5,15.4,582.0,2,17,0,14322.0,1.8,2.5,0.02646,1,3,92.5,93.4,93.0,33.3,27.31,0.057216,normal
B1038,2025-10-18 17:45:35,188.6,70.7,17.1,616.0,1,11,1,13334.0,5.6,4.3,0.02776,0,5,89.5,92.5,90.2,34.5,28.29,0.056006,normal
B0946,2025-10-18 18:14:26,186.6,60.0,17.7,358.0,0,20,1,11196.0,3.6,15.0,0.049441,1,6,87.7,91.3,86.1,31.3,25.67,0.08743,normal
B0485,2025-10-18 18:35:32,180.7,73.4,11.2,388.0,2,15,1,13263.4,2.3,1.6,0.028866,1,1,92.7,92.0,90.5,32.7,26.81,0.084278,calibration_needed
B0489,2025-10-18 20:00:30,181.2,80.4,22.9,485.0,0,15,0,14568.5,1.8,5.4,0.047216,1,1,89.7,90.9,90.3,39.3,32.23,0.081031,normal
B0636,2025-10-18 22:07:00,181.1,72.1,17.9,555.0,0,13,0,13057.3,1.9,2.9,0.032252,0,7,92.3,96.0,92.4,32.6,26.73,0.058739,normal
B0517,2025-10-18 23:35:02,187.2,82.4,16.0,471.0,1,16,0,15425.3,4.2,7.4,0.03397,1,2,88.0,89.7,91.1,33.6,27.55,0.071338,normal
B0469,2025-10-19 00:37:37,184.2,65.0,19.6,455.0,0,13,1,11973.0,1.2,10.0,0.043077,0,7,91.3,92.2,88.3,30.7,25.17,0.067473,bearing_wear
B0902,2025-10-19 01:28:55,186.1,83.9,12.0,412.0,0,9,2,15613.8,3.1,8.9,0.029126,0,3,92.1,92.1,91.2,28.4,23.29,0.068932,normal
B0534,2025-10-19 03:57:32,180.7,81.0,16.8,341.0,1,8,0,14636.7,2.3,6.0,0.049267,0,2,91.5,92.7,89.3,33.7,27.63,0.098827,wet_material
B0560,2025-10-19 05:25:37,183.2,85.9,19.9,359.0,1,17,0,15736.9,0.2,10.9,0.055432,1,3,89.9,90.9,86.3,36.1,29.6,0.100557,normal
